season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points_after_race.1,driver_wins_after_race.1,driver_standings_pos_after_race.1,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age,wins_percentage
1994,11,spa,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,23,20,5,0,13,5,0,12,11,0,7,7.816,31,
1994,11,spa,TRUE,FALSE,FALSE,FALSE,FALSE,fittipaldi,Brazilian,footwork,24,15,6,0,11,6,0,10,8,0,9,9.768,23,0
1994,11,spa,TRUE,FALSE,FALSE,FALSE,FALSE,gounon,French,simtek,25,11,0,0,29,0,0,29,0,0,13,10.592,31,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,ferrari,1,22,19,0,4,19,0,4,52,1,3,0,30,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,ferrari,2,2,27,1,3,27,1,3,52,1,3,0.134,35,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,williams,3,1,55,3,2,45,2,2,62,3,2,0.314,33,0.1
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,team_lotus,4,23,0,0,25,0,0,25,0,0,12,0.53,30,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,coulthard,British,williams,5,6,7,0,11,4,0,19,62,3,2,0.658,23,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,ligier,6,10,7,0,10,7,0,8,11,0,7,1.611,28,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,7,3,14,0,5,8,0,7,23,0,4,1.684,25,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,cesaris,Italian,sauber,8,19,4,0,18,4,0,17,10,0,8,1.696,35,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,jordan,9,14,1,0,24,1,0,24,14,0,5,1.724,28,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,benetton,10,24,8,0,8,4,0,15,85,7,1,1.774,22,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,sauber,11,18,5,0,14,5,0,12,10,0,8,1.784,27,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,bernard,French,ligier,12,7,4,0,16,4,0,14,11,0,7,1.874,30,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,zanardi,Italian,team_lotus,13,25,0,0,29,0,0,28,0,0,12,1.889,27,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,14,12,5,0,15,5,0,13,13,0,6,2.045,31,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,brundle,British,mclaren,15,5,9,0,7,9,0,6,23,0,4,2.089,35,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,jordan,16,4,10,0,6,10,0,5,14,0,5,2.102,22,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,footwork,17,26,3,0,20,2,0,20,9,0,9,2.158,26,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,martini,Italian,minardi,18,16,4,0,19,4,0,18,5,0,10,2.212,33,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,fittipaldi,Brazilian,footwork,19,13,6,0,13,6,0,11,9,0,9,2.493,23,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,lehto,Finnish,benetton,20,9,1,0,23,1,0,23,85,7,1,2.54,28,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,blundell,British,tyrrell,21,15,8,0,9,6,0,10,13,0,6,2.73,28,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,alboreto,Italian,minardi,22,17,1,0,22,1,0,22,5,0,10,2.988,37,
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,comas,French,larrousse,24,8,2,0,21,2,0,21,2,0,11,4.05,30,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,gounon,French,simtek,25,20,0,0,28,0,0,29,0,0,13,4.509,31,0
1994,12,monza,TRUE,FALSE,FALSE,FALSE,FALSE,brabham,Australian,simtek,26,11,0,0,30,0,0,30,0,0,13,4.775,29,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,ferrari,1,26,33,1,3,27,1,3,58,1,3,0,35,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,williams,2,1,65,4,2,55,3,2,73,4,2,0.158,34,0.2
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,coulthard,British,williams,3,2,8,0,10,7,0,11,73,4,2,0.425,23,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,4,3,18,0,5,14,0,5,29,0,4,0.643,25,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,ferrari,5,21,19,0,4,19,0,4,58,1,3,0.909,30,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,6,25,5,0,15,5,0,15,13,0,6,0.982,31,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,brundle,British,mclaren,7,6,11,0,7,9,0,7,29,0,4,1.048,35,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,jordan,8,4,13,0,6,10,0,6,17,0,5,1.188,22,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,sauber,9,23,5,0,14,5,0,14,10,0,8,1.313,27,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,benetton,10,5,8,0,8,8,0,8,85,7,1,1.392,22,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,fittipaldi,Brazilian,footwork,11,8,6,0,13,6,0,13,9,0,9,1.524,23,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,blundell,British,tyrrell,12,18,8,0,9,8,0,9,13,0,6,1.68,28,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,jordan,13,7,1,0,24,1,0,24,17,0,5,1.686,28,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,lehto,Finnish,benetton,14,19,1,0,23,1,0,23,85,7,1,1.761,28,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,ligier,15,17,7,0,11,7,0,10,11,0,7,2.064,28,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,footwork,16,9,3,0,20,3,0,20,9,0,9,2.148,26,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,cesaris,Italian,sauber,17,20,4,0,18,4,0,18,10,0,8,2.277,35,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,martini,Italian,minardi,18,12,4,0,19,4,0,19,5,0,10,2.635,33,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,alboreto,Italian,minardi,19,13,1,0,22,1,0,22,5,0,10,2.756,37,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,team_lotus,20,11,0,0,25,0,0,25,0,0,12,2.8,30,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,bernard,French,ligier,21,10,4,0,16,4,0,16,11,0,7,3.091,30,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,comas,French,larrousse,22,24,2,0,21,2,0,21,2,0,11,3.584,30,0
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,brabham,Australian,simtek,24,22,0,0,30,0,0,30,0,0,13,3.906,29,
1994,13,estoril,TRUE,FALSE,FALSE,FALSE,FALSE,gounon,French,simtek,26,15,0,0,28,0,0,28,0,0,13,5.041,31,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,benetton,1,1,76,7,1,76,7,1,87,7,2,0,25,1
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,williams,2,2,75,5,2,65,4,2,89,5,1,0.13,34,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,sauber,4,6,5,0,14,5,0,14,10,0,8,0.669,27,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,jordan,5,12,16,0,6,13,0,6,20,0,5,0.693,22,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,ferrari,6,5,33,1,3,33,1,3,58,1,3,0.915,35,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,ligier,7,8,0,0,25,0,0,25,11,0,7,1.278,30,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,footwork,8,11,3,0,20,3,0,20,9,0,9,1.317,26,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,9,3,22,0,4,18,0,5,34,0,4,1.36,26,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,jordan,10,4,1,0,24,1,0,24,20,0,5,1.395,28,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,ligier,11,9,7,0,11,7,0,11,11,0,7,1.67,28,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,benetton,12,24,10,0,9,8,0,8,87,7,2,1.881,22,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,13,7,5,0,15,5,0,15,13,0,6,1.976,31,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,blundell,British,tyrrell,14,13,8,0,10,8,0,9,13,0,6,2.008,28,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,brundle,British,mclaren,15,26,12,0,8,11,0,7,34,0,4,2.348,35,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,ferrari,16,10,19,0,5,19,0,4,58,1,3,2.42,30,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,martini,Italian,minardi,17,15,4,0,19,4,0,19,5,0,10,2.532,33,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,cesaris,Italian,sauber,18,22,4,0,18,4,0,18,10,0,8,2.645,35,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,fittipaldi,Brazilian,footwork,19,17,6,0,13,6,0,13,9,0,9,2.665,23,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,alboreto,Italian,minardi,20,14,1,0,22,1,0,22,5,0,10,2.749,37,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,zanardi,Italian,team_lotus,21,16,0,0,29,0,0,29,0,0,12,2.795,27,
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,bernard,French,team_lotus,22,18,4,0,16,4,0,16,0,0,12,2.833,30,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,comas,French,larrousse,23,23,2,0,21,2,0,21,2,0,11,3.51,31,0
1994,14,jerez,TRUE,FALSE,FALSE,FALSE,FALSE,brabham,Australian,simtek,25,21,0,0,30,0,0,30,0,0,13,4.439,29,
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,michael_schumacher,German,benetton,1,2,86,8,1,76,7,1,97,8,1,0,25,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,damon_hill,British,williams,2,1,81,5,2,75,5,2,95,5,2,0.487,34,0.142857143
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,frentzen,German,sauber,3,6,6,0,14,5,0,14,11,0,8,0.533,27,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,mansell,British,williams,4,4,0,0,0,0,0,0,95,5,2,0.559,41,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,herbert,British,benetton,5,22,0,0,25,0,0,25,97,8,1,0.619,30,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,irvine,British,jordan,6,5,4,0,17,1,0,24,23,0,5,0.671,28,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,alesi,French,ferrari,7,3,19,0,5,19,0,5,60,1,3,0.698,30,
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,hakkinen,Finnish,mclaren,8,7,26,0,4,22,0,4,38,0,4,0.789,26,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,brundle,British,mclaren,9,16,12,0,8,12,0,8,38,0,4,0.867,35,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,barrichello,Brazilian,jordan,10,15,16,0,6,16,0,6,23,0,5,1.324,22,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,berger,Austrian,ferrari,11,18,35,1,3,33,1,3,60,1,3,1.361,35,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,morbidelli,Italian,footwork,12,17,3,0,21,3,0,20,9,0,9,1.821,26,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,blundell,British,tyrrell,13,14,8,0,10,8,0,10,13,0,6,2.057,28,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,katayama,Japanese,tyrrell,14,23,5,0,15,5,0,15,13,0,6,2.253,31,
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,lehto,Finnish,sauber,15,25,1,0,24,1,0,23,11,0,8,2.274,28,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,martini,Italian,minardi,16,20,4,0,20,4,0,19,5,0,10,2.339,33,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,zanardi,Italian,team_lotus,17,13,0,0,29,0,0,29,0,0,12,2.512,28,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,fittipaldi,Brazilian,footwork,18,8,6,0,13,6,0,13,9,0,9,2.659,23,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,panis,French,ligier,19,11,7,0,11,7,0,11,11,0,7,2.833,28,
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,alboreto,Italian,minardi,21,21,1,0,23,1,0,22,5,0,10,3.443,37,0
1994,15,suzuka,FALSE,FALSE,FALSE,TRUE,FALSE,comas,French,larrousse,22,9,2,0,22,2,0,21,2,0,11,3.769,31,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,mansell,British,williams,1,1,3,0,21,0,0,0,108,6,1,0,41,0.5
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,benetton,2,20,92,8,1,86,8,1,103,8,2,0.018,25,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,williams,3,19,91,6,2,81,5,2,108,6,1,0.651,34,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,4,12,26,0,4,26,0,4,38,0,4,0.813,26,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,jordan,5,4,16,0,6,16,0,6,25,0,5,1.358,22,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,jordan,6,25,6,0,15,4,0,17,25,0,5,1.488,29,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,benetton,7,26,0,0,26,0,0,25,103,8,2,1.548,30,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,ferrari,8,6,23,0,5,19,0,5,64,1,3,1.622,30,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,brundle,British,mclaren,9,3,12,0,8,12,0,8,38,0,4,1.771,35,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,sauber,10,7,7,0,12,6,0,14,12,0,7,1.783,27,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,ferrari,11,2,35,1,3,35,1,3,64,1,3,1.891,35,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,ligier,12,5,7,0,11,7,0,11,11,0,8,1.893,28,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,blundell,British,tyrrell,13,14,8,0,10,8,0,10,13,0,6,2.058,28,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,zanardi,Italian,team_lotus,14,18,0,0,30,0,0,29,0,0,12,2.152,28,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,15,22,5,0,16,5,0,15,13,0,6,2.232,31,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,alboreto,Italian,minardi,16,13,1,0,24,1,0,23,5,0,10,2.576,37,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,lehto,Finnish,sauber,17,10,1,0,25,1,0,24,12,0,7,2.627,28,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,martini,Italian,minardi,18,9,4,0,20,4,0,20,5,0,10,2.778,33,
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,fittipaldi,Brazilian,footwork,19,8,6,0,14,6,0,13,9,0,9,2.882,23,0
1994,16,adelaide,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,footwork,21,24,3,0,22,3,0,21,9,0,9,3.431,26,
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,michael_schumacher,German,benetton,2,1,0,0,0,0,0,0,0,0,0,0,26,0.111111111
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,coulthard,British,williams,3,2,0,0,0,0,0,0,0,0,0,0.04,23,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,berger,Austrian,ferrari,5,3,0,0,0,0,0,0,0,0,0,0.524,35,
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,alesi,French,ferrari,6,5,0,0,0,0,0,0,0,0,0,0.659,30,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,hakkinen,Finnish,mclaren,7,4,0,0,0,0,0,0,0,0,0,1.017,26,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,blundell,British,mclaren,9,6,0,0,0,0,0,0,0,0,0,1.397,28,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,salo,Finnish,tyrrell,12,7,0,0,0,0,0,0,0,0,0,2.034,28,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,suzuki,Japanese,ligier,15,8,0,0,0,0,0,0,0,0,0,2.589,34,
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,montermini,Italian,pacific,22,9,0,0,0,0,0,0,0,0,0,5.504,30,0
1995,1,interlagos,FALSE,FALSE,FALSE,FALSE,TRUE,diniz,Brazilian,forti,25,10,0,0,0,0,0,0,0,0,0,7.41,24,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,coulthard,British,williams,1,19,6,0,2,0,0,0,6,0,2,0,24,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,damon_hill,British,williams,2,1,0,0,0,0,0,0,6,0,2,0.816,34,0.5
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,michael_schumacher,German,benetton,3,3,10,1,1,0,0,0,10,1,1,1.031,26,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,hakkinen,Finnish,mclaren,5,23,3,0,4,0,0,0,4,0,4,1.288,26,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,alesi,French,ferrari,6,2,2,0,5,0,0,0,6,0,3,1.396,30,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,salo,Finnish,tyrrell,7,12,0,0,7,0,0,0,0,0,5,1.516,28,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,berger,Austrian,ferrari,8,6,4,0,3,0,0,0,6,0,3,2.035,35,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,frentzen,German,sauber,9,5,0,0,0,0,0,0,0,0,0,2.342,27,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,herbert,British,benetton,11,4,0,0,0,0,0,0,10,1,1,3.827,30,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,katayama,Japanese,tyrrell,15,8,0,0,0,0,0,0,0,0,5,4.243,31,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,blundell,British,mclaren,17,20,1,0,6,0,0,0,4,0,4,5.419,29,0
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,panis,French,ligier,18,7,0,0,0,0,0,0,0,0,6,5.583,28,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,suzuki,Japanese,ligier,19,13,0,0,8,0,0,0,0,0,6,5.641,34,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,schiattarella,Italian,simtek,20,9,0,0,0,0,0,0,0,0,0,6.298,27,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,montermini,Italian,pacific,22,22,0,0,9,0,0,0,0,0,7,8.522,30,
1995,2,galvez,FALSE,FALSE,FALSE,FALSE,TRUE,diniz,Brazilian,forti,25,10,0,0,10,0,0,0,0,0,8,12.691,24,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,michael_schumacher,German,benetton,1,26,14,1,1,10,1,1,17,1,1,0,26,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,berger,Austrian,ferrari,2,3,5,0,5,4,0,3,13,0,3,0.008,35,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,coulthard,British,williams,3,4,6,0,4,6,0,2,16,1,2,0.185,24,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,damon_hill,British,williams,4,1,10,1,2,0,0,0,16,1,2,0.238,34,0.2
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,alesi,French,ferrari,5,2,8,0,3,2,0,5,13,0,3,0.539,30,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,hakkinen,Finnish,mclaren,6,5,3,0,6,3,0,4,4,0,4,1.069,26,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,irvine,British,jordan,7,8,0,0,0,0,0,0,0,0,0,1.242,29,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,herbert,British,benetton,8,7,3,0,7,0,0,0,17,1,1,2.076,30,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,mansell,British,mclaren,9,10,0,0,0,0,0,0,4,0,4,2.243,41,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,morbidelli,Italian,footwork,11,13,0,0,0,0,0,0,0,0,0,2.308,27,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,panis,French,ligier,12,9,0,0,10,0,0,0,0,0,6,3.486,28,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,salo,Finnish,tyrrell,13,22,0,0,11,0,0,7,0,0,7,3.761,28,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,frentzen,German,sauber,14,6,2,0,8,0,0,0,2,0,5,4.084,27,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,katayama,Japanese,tyrrell,15,21,0,0,12,0,0,0,0,0,7,4.356,31,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,suzuki,Japanese,ligier,16,11,0,0,13,0,0,8,0,0,6,4.639,34,
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,martini,Italian,minardi,18,12,0,0,0,0,0,0,0,0,0,5.171,34,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,badoer,Italian,minardi,20,14,0,0,0,0,0,0,0,0,0,5.797,24,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,schiattarella,Italian,simtek,23,19,0,0,15,0,0,0,0,0,9,6.691,27,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,montermini,Italian,pacific,24,23,0,0,14,0,0,9,0,0,8,7.895,30,0
1995,3,imola,FALSE,FALSE,FALSE,TRUE,FALSE,diniz,Brazilian,forti,26,15,0,0,16,0,0,10,0,0,10,9.35,24,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,michael_schumacher,German,benetton,1,1,14,1,2,14,1,1,17,1,3,0,26,0.125
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,alesi,French,ferrari,2,22,14,0,3,8,0,3,23,0,2,0.6,30,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,berger,Austrian,ferrari,3,3,9,0,5,5,0,5,23,0,2,0.619,35,
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,coulthard,British,williams,4,17,9,0,4,6,0,4,29,2,1,0.88,24,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,damon_hill,British,williams,5,4,20,2,1,10,1,2,29,2,1,0.897,34,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,irvine,British,jordan,6,5,0,0,13,0,0,0,0,0,8,1.9,29,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,herbert,British,benetton,7,2,3,0,7,3,0,7,17,1,3,2.084,30,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,barrichello,Brazilian,jordan,8,7,0,0,0,0,0,0,0,0,8,2.253,22,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,hakkinen,Finnish,mclaren,9,18,5,0,6,3,0,6,6,0,4,2.381,26,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,mansell,British,mclaren,10,24,0,0,18,0,0,0,6,0,4,2.475,41,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,brundle,British,ligier,11,9,0,0,0,0,0,0,0,0,6,3.275,35,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,frentzen,German,sauber,12,8,3,0,8,2,0,8,3,0,5,3.35,27,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,salo,Finnish,tyrrell,13,10,0,0,11,0,0,11,0,0,7,3.519,28,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,morbidelli,Italian,footwork,14,11,0,0,20,0,0,0,0,0,13,3.601,27,
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,panis,French,ligier,15,6,0,0,10,0,0,10,0,0,6,3.752,28,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,verstappen,Dutch,simtek,16,12,0,0,0,0,0,0,0,0,10,4.375,23,0
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,katayama,Japanese,tyrrell,17,16,0,0,14,0,0,12,0,0,7,4.494,31,
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,martini,Italian,minardi,19,14,0,0,19,0,0,0,0,0,12,5.167,34,
1995,4,catalunya,TRUE,FALSE,FALSE,FALSE,FALSE,wendlinger,Austrian,sauber,20,13,0,0,0,0,0,0,3,0,5,5.555,26,
